 #                    time                    posx                    posy                    velx                    vely                  anal_y                   err_y
      0.14500000000000E+01    0.41712026128702E+02    0.20410427632184E+01    0.28766914571518E+02   -0.56973843012287E+01    0.20410427632184E+01    0.50043301446783E-14
      0.14600000000000E+01    0.41999695274417E+02    0.19835789202061E+01    0.28766914571518E+02   -0.57953843012287E+01    0.19835789202061E+01    0.57090114922172E-14
      0.14700000000000E+01    0.42287364420132E+02    0.19251350771939E+01    0.28766914571518E+02   -0.58933843012287E+01    0.19251350771938E+01    0.56516479130316E-14
      0.14800000000000E+01    0.42575033565847E+02    0.18657112341816E+01    0.28766914571518E+02   -0.59913843012287E+01    0.18657112341816E+01    0.66647494253077E-14
      0.14900000000000E+01    0.42862702711562E+02    0.18053073911693E+01    0.28766914571518E+02   -0.60893843012287E+01    0.18053073911693E+01    0.49198182206791E-14
      0.15000000000000E+01    0.43150371857277E+02    0.17439235481570E+01    0.28766914571518E+02   -0.61873843012287E+01    0.17439235481570E+01    0.72575099373493E-14
      0.15100000000000E+01    0.43438041002993E+02    0.16815597051447E+01    0.28766914571518E+02   -0.62853843012287E+01    0.16815597051447E+01    0.67343876143857E-14
      0.15200000000000E+01    0.43725710148708E+02    0.16182158621324E+01    0.28766914571518E+02   -0.63833843012287E+01    0.16182158621324E+01    0.85073727353103E-14
      0.15300000000000E+01    0.44013379294423E+02    0.15538920191201E+01    0.28766914571518E+02   -0.64813843012287E+01    0.15538920191201E+01    0.82879549718932E-14
      0.15400000000000E+01    0.44301048440138E+02    0.14885881761079E+01    0.28766914571518E+02   -0.65793843012287E+01    0.14885881761078E+01    0.82040509705029E-14
      0.15500000000000E+01    0.44588717585853E+02    0.14223043330956E+01    0.28766914571518E+02   -0.66773843012287E+01    0.14223043330956E+01    0.82741532787245E-14
      0.15600000000000E+01    0.44876386731569E+02    0.13550404900833E+01    0.28766914571518E+02   -0.67753843012287E+01    0.13550404900833E+01    0.98319396305886E-14
      0.15700000000000E+01    0.45164055877284E+02    0.12867966470710E+01    0.28766914571518E+02   -0.68733843012287E+01    0.12867966470710E+01    0.10180809625512E-13
      0.15800000000000E+01    0.45451725022999E+02    0.12175728040587E+01    0.28766914571518E+02   -0.69713843012287E+01    0.12175728040587E+01    0.10759629031551E-13
      0.15900000000000E+01    0.45739394168714E+02    0.11473689610464E+01    0.28766914571518E+02   -0.70693843012287E+01    0.11473689610464E+01    0.11611501398253E-13
      0.16000000000000E+01    0.46027063314429E+02    0.10761851180341E+01    0.28766914571518E+02   -0.71673843012287E+01    0.10761851180341E+01    0.12792190929475E-13
      0.16100000000000E+01    0.46314732460144E+02    0.10040212750218E+01    0.28766914571518E+02   -0.72653843012287E+01    0.10040212750218E+01    0.14375093117238E-13
      0.16200000000000E+01    0.46602401605860E+02    0.93087743200956E+00    0.28766914571518E+02   -0.73633843012287E+01    0.93087743200955E+00    0.16458748717060E-13
      0.16300000000000E+01    0.46890070751575E+02    0.85675358899727E+00    0.28766914571518E+02   -0.74613843012287E+01    0.85675358899726E+00    0.17105202841583E-13
      0.16400000000000E+01    0.47177739897290E+02    0.78164974598499E+00    0.28766914571518E+02   -0.75593843012287E+01    0.78164974598497E+00    0.18180591483842E-13
      0.16500000000000E+01    0.47465409043005E+02    0.70556590297270E+00    0.28766914571518E+02   -0.76573843012287E+01    0.70556590297269E+00    0.22344003420879E-13
      0.16600000000000E+01    0.47753078188720E+02    0.62850205996041E+00    0.28766914571518E+02   -0.77553843012287E+01    0.62850205996040E+00    0.24907069752804E-13
      0.16700000000000E+01    0.48040747334436E+02    0.55045821694813E+00    0.28766914571518E+02   -0.78533843012287E+01    0.55045821694811E+00    0.28640079236320E-13
      0.16800000000000E+01    0.48328416480151E+02    0.47143437393584E+00    0.28766914571518E+02   -0.79513843012287E+01    0.47143437393582E+00    0.37915331771922E-13
      0.16900000000000E+01    0.48616085625866E+02    0.39143053092355E+00    0.28766914571518E+02   -0.80493843012287E+01    0.39143053092354E+00    0.42544829934665E-13
      0.17000000000000E+01    0.48903754771581E+02    0.31044668791127E+00    0.28766914571518E+02   -0.81473843012287E+01    0.31044668791125E+00    0.56146521014255E-13
      0.17100000000000E+01    0.49191423917296E+02    0.22848284489898E+00    0.28766914571518E+02   -0.82453843012287E+01    0.22848284489896E+00    0.72643678020928E-13
      0.17200000000000E+01    0.49479093063012E+02    0.14553900188669E+00    0.28766914571518E+02   -0.83433843012287E+01    0.14553900188668E+00    0.12186295486757E-12
      0.17300000000000E+01    0.49766762208727E+02    0.61615158874408E-01    0.28766914571518E+02   -0.84413843012287E+01    0.61615158874391E-01    0.28086597052560E-12
      0.17400000000000E+01    0.50054431354442E+02   -0.23288684137879E-01    0.28766914571518E+02   -0.85393843012287E+01   -0.23288684137897E-01    0.80923575292707E-12
